Country,Year,GDP_rise,Gini,Agg_dem,Agg_sup,Avg CPI,Eco_Equ,Per_cap,mar_cost,inf_rate,int_rate
Gabon,1983,0,0,5.15,7.52,177.1,258.66,0,0,0,0
Lesotho,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Mauritius,1983,0,0,5.15,7.52,177.1,258.66,0,0,0,0
Eswatini,1983,3.35,4.89,5.15,7.52,177.1,258.66,3.35,4.89,3.35,4.89
Djibouti,1983,4.3,6.28,5.15,7.52,177.1,258.66,4.3,6.28,4.65,6.79
Utah,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Vermont,1983,6.25,9.13,5.15,7.52,177.1,258.66,6.25,9.13,6.25,9.13
Comoros,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
CaboVerde,1983,6.72,9.81,5.15,7.52,177.1,258.66,6.72,9.81,6.72,9.81
Seychelles,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Wisconsin,1983,5.15,7.52,5.15,7.52,177.1,258.66,5.15,7.52,5.15,7.52
Wyoming,1983,1.6,2.34,5.15,7.52,177.1,258.66,1.6,2.34,1.6,2.34
Nigeria,1984,0,0,5.15,7.4,179.9,258.66,0,0,0,0
Ethiopia,1984,5.65,8.12,5.15,7.4,179.9,258.66,5.65,8.12,5.65,8.12
Egypt,1984,0,0,5.15,7.4,179.9,258.66,0,0,0,0
DRcongo,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Tanzania,1984,6.75,9.71,5.15,7.4,179.9,258.66,6.75,9.71,6.75,9.71
SouthAfrica,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Kenya,1984,6.7,9.63,5.15,7.4,179.9,258.66,6.7,9.63,6.7,9.63
Uganda,1984,6.15,8.84,5.15,7.4,179.9,258.66,6.15,8.84,6.15,8.84
Algeria,1984,6.15,8.84,5.15,7.4,179.9,258.66,6.15,8.84,6.15,8.84
Sudan,1984,0,0,5.15,7.4,179.9,258.66,0,0,0,0
Morocco,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Angola,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Mozambique,1984,5.75,8.27,5.15,7.4,179.9,258.66,5.75,8.27,5.75,8.27
Ghana,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Madagascar,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Cameron,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
cotetrichy,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Niger,1984,2.65,3.81,5.15,7.4,179.9,258.66,2.65,3.81,2.65,3.81
BurkinaFaso,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
mali,1984,0,0,5.15,7.4,179.9,258.66,0,0,0,0
malawi,1984,5.75,8.27,5.15,7.4,179.9,258.66,5.75,8.27,5.75,8.27
Zambia,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Senegal,1984,6.75,9.71,5.15,7.4,179.9,258.66,6.75,9.71,6.75,9.71
Zimbabwe,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Guinea,1984,4.9,7.05,5.15,7.4,179.9,258.66,4.9,7.05,5.15,7.4
Rwanda,1984,0,0,5.15,7.4,179.9,258.66,0,0,0,0
Benin,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Burundi,1984,4,5.75,5.15,7.4,179.9,258.66,4,5.75,5.15,7.4
Tunisia,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Nevada,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Togo,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Libya,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Congo,1984,4.25,6.11,5.15,7.4,179.9,258.66,4.25,6.11,4.25,6.11
Liberia,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Mauritania,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Eritrea,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Namibia,1984,2.8,4.03,5.15,7.4,179.9,258.66,2.8,4.03,4.25,6.11
Oklahoma,1984,2,2.88,5.15,7.4,179.9,258.66,2,2.88,5.15,7.4
Gambia,1984,6.5,9.35,5.15,7.4,179.9,258.66,6.5,9.35,6.5,9.35
Botswana,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Puerto Rico,1984,3.61,5.19,5.15,7.4,179.9,258.66,3.61,5.19,5.15,7.4
Rhode Island,1984,6.15,8.84,5.15,7.4,179.9,258.66,6.15,8.84,6.15,8.84
Gabon,1984,0,0,5.15,7.4,179.9,258.66,0,0,0,0
Lesotho,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Mauritius,1984,0,0,5.15,7.4,179.9,258.66,0,0,0,0
Eswatini,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Djibouti,1984,4.3,6.18,5.15,7.4,179.9,258.66,4.3,6.18,4.65,6.69
Utah,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Vermont,1984,6.25,8.99,5.15,7.4,179.9,258.66,6.25,8.99,6.25,8.99
Comoros,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
CaboVerde,1984,6.9,9.92,5.15,7.4,179.9,258.66,6.9,9.92,6.9,9.92
Seychelles,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Wisconsin,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Wyoming,1984,5.15,7.4,5.15,7.4,179.9,258.66,5.15,7.4,5.15,7.4
Nigeria,1985,0,0,5.15,7.24,184,258.66,0,0,0,0
Ethiopia,1985,7.15,10.05,5.15,7.24,184,258.66,7.15,10.05,7.15,10.05
Egypt,1985,0,0,5.15,7.24,184,258.66,0,0,0,0
DRcongo,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Tanzania,1985,6.75,9.49,5.15,7.24,184,258.66,6.75,9.49,6.75,9.49
SouthAfrica,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Kenya,1985,6.9,9.7,5.15,7.24,184,258.66,6.9,9.7,6.9,9.7
Uganda,1985,6.15,8.65,5.15,7.24,184,258.66,6.15,8.65,6.15,8.65
Algeria,1985,6.15,8.65,5.15,7.24,184,258.66,6.15,8.65,6.15,8.65
Sudan,1985,0,0,5.15,7.24,184,258.66,0,0,0,0
Morocco,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Angola,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Mozambique,1985,6.25,8.79,5.15,7.24,184,258.66,6.25,8.79,6.25,8.79
Ghana,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Madagascar,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Cameron,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
cotetrichy,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Niger,1985,2.65,3.73,5.15,7.24,184,258.66,2.65,3.73,2.65,3.73
BurkinaFaso,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
mali,1985,0,0,5.15,7.24,184,258.66,0,0,0,0
malawi,1985,6.25,8.79,5.15,7.24,184,258.66,6.25,8.79,6.25,8.79
Zambia,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Senegal,1985,6.75,9.49,5.15,7.24,184,258.66,6.75,9.49,6.75,9.49
Zimbabwe,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Guinea,1985,4.9,6.89,5.15,7.24,184,258.66,4.9,6.89,5.15,7.24
Rwanda,1985,0,0,5.15,7.24,184,258.66,0,0,0,0
Benin,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Burundi,1985,4,5.62,5.15,7.24,184,258.66,4,5.62,5.15,7.24
Tunisia,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Nevada,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Togo,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Libya,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Congo,1985,4.25,5.97,5.15,7.24,184,258.66,4.25,5.97,4.25,5.97
Liberia,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Mauritania,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Eritrea,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Namibia,1985,2.8,3.94,5.15,7.24,184,258.66,2.8,3.94,4.25,5.97
Oklahoma,1985,2,2.81,5.15,7.24,184,258.66,2,2.81,5.15,7.24
Gambia,1985,6.9,9.7,5.15,7.24,184,258.66,6.9,9.7,6.9,9.7
Botswana,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Puerto Rico,1985,3.61,5.07,5.15,7.24,184,258.66,3.61,5.07,5.15,7.24
Rhode Island,1985,6.15,8.65,5.15,7.24,184,258.66,6.15,8.65,6.15,8.65
Gabon,1985,0,0,5.15,7.24,184,258.66,0,0,0,0
Lesotho,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Mauritius,1985,0,0,5.15,7.24,184,258.66,0,0,0,0
Eswatini,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Djibouti,1985,4.3,6.04,5.15,7.24,184,258.66,4.3,6.04,4.65,6.54
Utah,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Vermont,1985,6.25,8.79,5.15,7.24,184,258.66,6.25,8.79,6.25,8.79
Comoros,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
CaboVerde,1985,7.01,9.85,5.15,7.24,184,258.66,7.01,9.85,7.01,9.85
Seychelles,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Wisconsin,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Wyoming,1985,5.15,7.24,5.15,7.24,184,258.66,5.15,7.24,5.15,7.24
Nigeria,1986,0,0,5.15,7.05,188.9,258.66,0,0,0,0
Ethiopia,1986,7.15,9.79,5.15,7.05,188.9,258.66,7.15,9.79,7.15,9.79
Egypt,1986,0,0,5.15,7.05,188.9,258.66,0,0,0,0
DRcongo,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Tanzania,1986,6.75,9.24,5.15,7.05,188.9,258.66,6.75,9.24,6.75,9.24
SouthAfrica,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Kenya,1986,7.1,9.72,5.15,7.05,188.9,258.66,7.1,9.72,7.1,9.72
Uganda,1986,6.15,8.42,5.15,7.05,188.9,258.66,6.15,8.42,6.15,8.42
Algeria,1986,6.15,8.42,5.15,7.05,188.9,258.66,6.15,8.42,6.15,8.42
Sudan,1986,0,0,5.15,7.05,188.9,258.66,0,0,0,0
Morocco,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Angola,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Mozambique,1986,6.25,8.56,5.15,7.05,188.9,258.66,6.25,8.56,6.25,8.56
Ghana,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Madagascar,1986,5.5,7.53,5.15,7.05,188.9,258.66,5.5,7.53,5.5,7.53
Cameron,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
cotetrichy,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Niger,1986,2.65,3.63,5.15,7.05,188.9,258.66,2.65,3.63,2.65,3.63
BurkinaFaso,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
mali,1986,0,0,5.15,7.05,188.9,258.66,0,0,0,0
malawi,1986,6.25,8.56,5.15,7.05,188.9,258.66,6.25,8.56,6.25,8.56
Zambia,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Senegal,1986,6.75,9.24,5.15,7.05,188.9,258.66,6.75,9.24,6.75,9.24
Zimbabwe,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Guinea,1986,4.9,6.71,5.15,7.05,188.9,258.66,4.9,6.71,5.15,7.05
Rwanda,1986,0,0,5.15,7.05,188.9,258.66,0,0,0,0
Benin,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Burundi,1986,4,5.48,5.15,7.05,188.9,258.66,4,5.48,5.15,7.05
Tunisia,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Nevada,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Togo,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Libya,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Congo,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Liberia,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Mauritania,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Eritrea,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Namibia,1986,2.8,3.83,5.15,7.05,188.9,258.66,2.8,3.83,4.25,5.82
Oklahoma,1986,2,2.74,5.15,7.05,188.9,258.66,2,2.74,5.15,7.05
Gambia,1986,7.05,9.65,5.15,7.05,188.9,258.66,7.05,9.65,7.05,9.65
Botswana,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Puerto Rico,1986,3.61,4.94,5.15,7.05,188.9,258.66,3.61,4.94,5.15,7.05
Rhode Island,1986,6.75,9.24,5.15,7.05,188.9,258.66,6.75,9.24,6.75,9.24
Gabon,1986,0,0,5.15,7.05,188.9,258.66,0,0,0,0
Lesotho,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Mauritius,1986,0,0,5.15,7.05,188.9,258.66,0,0,0,0
Eswatini,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Djibouti,1986,4.3,5.89,5.15,7.05,188.9,258.66,4.3,5.89,4.65,6.37
Utah,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Vermont,1986,6.75,9.24,5.15,7.05,188.9,258.66,6.75,9.24,6.75,9.24
Comoros,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
CaboVerde,1986,7.16,9.8,5.15,7.05,188.9,258.66,7.16,9.8,7.16,9.8
Seychelles,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Wisconsin,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Wyoming,1986,5.15,7.05,5.15,7.05,188.9,258.66,5.15,7.05,5.15,7.05
Nigeria,1987,0,0,5.15,6.82,195.3,258.66,0,0,0,0
Ethiopia,1987,7.15,9.47,5.15,6.82,195.3,258.66,7.15,9.47,7.15,9.47
Egypt,1987,0,0,5.15,6.82,195.3,258.66,0,0,0,0
DRcongo,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Tanzania,1987,6.75,8.94,5.15,6.82,195.3,258.66,6.75,8.94,6.75,8.94
SouthAfrica,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Kenya,1987,7.1,9.4,5.15,6.82,195.3,258.66,7.1,9.4,7.1,9.4
Uganda,1987,6.15,8.15,5.15,6.82,195.3,258.66,6.15,8.15,6.15,8.15
Algeria,1987,6.6,8.74,5.15,6.82,195.3,258.66,6.6,8.74,6.6,8.74
Sudan,1987,0,0,5.15,6.82,195.3,258.66,0,0,0,0
Morocco,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Angola,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Mozambique,1987,6.25,8.28,5.15,6.82,195.3,258.66,6.25,8.28,6.25,8.28
Ghana,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Madagascar,1987,6.5,8.61,5.15,6.82,195.3,258.66,6.5,8.61,6.5,8.61
Cameron,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
cotetrichy,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Niger,1987,2.65,3.51,5.15,6.82,195.3,258.66,2.65,3.51,2.65,3.51
BurkinaFaso,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
mali,1987,0,0,5.15,6.82,195.3,258.66,0,0,0,0
malawi,1987,6.35,8.41,5.15,6.82,195.3,258.66,6.35,8.41,6.35,8.41
Zambia,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Senegal,1987,6.75,8.94,5.15,6.82,195.3,258.66,6.75,8.94,6.75,8.94
Zimbabwe,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Guinea,1987,4.9,6.49,5.15,6.82,195.3,258.66,4.9,6.49,5.15,6.82
Rwanda,1987,0,0,5.15,6.82,195.3,258.66,0,0,0,0
Benin,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Burundi,1987,4,5.3,5.15,6.82,195.3,258.66,4,5.3,5.15,6.82
Tunisia,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Nevada,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Togo,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Libya,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Congo,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Liberia,1987,6,7.95,5.15,6.82,195.3,258.66,6,7.95,6,7.95
Mauritania,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Eritrea,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Namibia,1987,2.8,3.71,5.15,6.82,195.3,258.66,2.8,3.71,4.25,5.63
Oklahoma,1987,2,2.65,5.15,6.82,195.3,258.66,2,2.65,5.15,6.82
Gambia,1987,7.25,9.6,5.15,6.82,195.3,258.66,7.25,9.6,7.25,9.6
Botswana,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Puerto Rico,1987,3.61,4.78,5.15,6.82,195.3,258.66,3.61,4.78,5.15,6.82
Rhode Island,1987,6.75,8.94,5.15,6.82,195.3,258.66,6.75,8.94,6.75,8.94
Gabon,1987,0,0,5.15,6.82,195.3,258.66,0,0,0,0
Lesotho,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Mauritius,1987,0,0,5.15,6.82,195.3,258.66,0,0,0,0
Eswatini,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Djibouti,1987,4.3,5.7,5.15,6.82,195.3,258.66,4.3,5.7,4.65,6.16
Utah,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Vermont,1987,7,9.27,5.15,6.82,195.3,258.66,7,9.27,7,9.27
Comoros,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
CaboVerde,1987,7.35,9.73,5.15,6.82,195.3,258.66,7.35,9.73,7.35,9.73
Seychelles,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Wisconsin,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Wyoming,1987,5.15,6.82,5.15,6.82,195.3,258.66,5.15,6.82,5.15,6.82
Nigeria,1988,0,0,5.15,6.61,201.6,258.66,0,0,0,0
Ethiopia,1988,7.15,9.17,5.15,6.61,201.6,258.66,7.15,9.17,7.15,9.17
Egypt,1988,0,0,5.15,6.61,201.6,258.66,0,0,0,0
DRcongo,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Tanzania,1988,6.75,8.66,5.15,6.61,201.6,258.66,6.75,8.66,6.75,8.66
SouthAfrica,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Kenya,1988,7.4,9.49,5.15,6.61,201.6,258.66,7.4,9.49,7.4,9.49
Uganda,1988,6.15,7.89,5.15,6.61,201.6,258.66,6.15,7.89,6.15,7.89
Algeria,1988,7,8.98,5.15,6.61,201.6,258.66,7,8.98,7,8.98
Sudan,1988,6.4,8.21,5.15,6.61,201.6,258.66,6.4,8.21,6.4,8.21
Morocco,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Angola,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Mozambique,1988,6.75,8.66,5.15,6.61,201.6,258.66,6.75,8.66,6.75,8.66
Ghana,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Madagascar,1988,6.5,8.34,5.15,6.61,201.6,258.66,6.5,8.34,6.5,8.34
Cameron,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
cotetrichy,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Niger,1988,2.65,3.4,5.15,6.61,201.6,258.66,2.65,3.4,2.65,3.4
BurkinaFaso,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
mali,1988,0,0,5.15,6.61,201.6,258.66,0,0,0,0
malawi,1988,6.5,8.34,5.15,6.61,201.6,258.66,6.5,8.34,6.5,8.34
Zambia,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Senegal,1988,6.75,8.66,5.15,6.61,201.6,258.66,6.75,8.66,6.75,8.66
Zimbabwe,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Guinea,1988,5.25,6.74,5.15,6.61,201.6,258.66,5.25,6.74,6.15,7.89
Rwanda,1988,0,0,5.15,6.61,201.6,258.66,0,0,0,0
Benin,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Burundi,1988,4,5.13,5.15,6.61,201.6,258.66,4,5.13,5.15,6.61
Tunisia,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Nevada,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Togo,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Libya,1988,6.15,7.89,5.15,6.61,201.6,258.66,6.15,7.89,6.15,7.89
Congo,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Liberia,1988,6.75,8.66,5.15,6.61,201.6,258.66,6.75,8.66,6.75,8.66
Mauritania,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Eritrea,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Namibia,1988,2.8,3.59,5.15,6.61,201.6,258.66,2.8,3.59,4.25,5.45
Oklahoma,1988,2,2.57,5.15,6.61,201.6,258.66,2,2.57,5.15,6.61
Gambia,1988,7.5,9.62,5.15,6.61,201.6,258.66,7.5,9.62,7.5,9.62
Botswana,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Puerto Rico,1988,3.61,4.63,5.15,6.61,201.6,258.66,3.61,4.63,5.15,6.61
Rhode Island,1988,6.75,8.66,5.15,6.61,201.6,258.66,6.75,8.66,6.75,8.66
Gabon,1988,0,0,5.15,6.61,201.6,258.66,0,0,0,0
Lesotho,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Mauritius,1988,0,0,5.15,6.61,201.6,258.66,0,0,0,0
Eswatini,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Djibouti,1988,4.3,5.52,5.15,6.61,201.6,258.66,4.3,5.52,4.65,5.97
Utah,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Vermont,1988,7.25,9.3,5.15,6.61,201.6,258.66,7.25,9.3,7.25,9.3
Comoros,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
CaboVerde,1988,7.63,9.79,5.15,6.61,201.6,258.66,7.63,9.79,7.63,9.79
Seychelles,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Wisconsin,1988,5.7,7.31,5.15,6.61,201.6,258.66,5.7,7.31,5.7,7.31
Wyoming,1988,5.15,6.61,5.15,6.61,201.6,258.66,5.15,6.61,5.15,6.61
Nigeria,1989,0,0,5.15,6.42,207.342,258.66,0,0,0,0
Ethiopia,1989,7.15,8.92,5.15,6.42,207.342,258.66,7.15,8.92,7.15,8.92
Egypt,1989,6.75,8.42,5.15,6.42,207.342,258.66,6.75,8.42,6.75,8.42
DRcongo,1989,6.25,7.8,5.15,6.42,207.342,258.66,6.25,7.8,6.25,7.8
Tanzania,1989,7.5,9.36,5.15,6.42,207.342,258.66,7.5,9.36,7.5,9.36
SouthAfrica,1989,6.85,8.55,5.15,6.42,207.342,258.66,6.85,8.55,6.85,8.55
Kenya,1989,7.65,9.54,5.15,6.42,207.342,258.66,7.65,9.54,7.65,9.54
Uganda,1989,6.65,8.3,5.15,6.42,207.342,258.66,6.65,8.3,6.65,8.3
Algeria,1989,7,8.73,5.15,6.42,207.342,258.66,7,8.73,7,8.73
Sudan,1989,6.67,8.32,5.15,6.42,207.342,258.66,6.67,8.32,6.67,8.32
Morocco,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Angola,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Mozambique,1989,7.25,9.04,5.15,6.42,207.342,258.66,7.25,9.04,7.25,9.04
Ghana,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Madagascar,1989,7.5,9.36,5.15,6.42,207.342,258.66,7.5,9.36,7.5,9.36
Cameron,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
cotetrichy,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
